EmailID,RecipientEmail,CampaignID,SendTime,OpenTime,ClickTime,Conversion,Unsubscribe
EMAIL1653,user29@outlook.com,CAMP102,2024-01-22 15:07:40,2024-01-22 15:07:40,,No,No
EMAIL1082,user29@outlook.com,CAMP103,2024-01-24 17:55:14,2024-01-24 17:55:14,2024-01-24 17:55:14,Yes,No
EMAIL1513,user29@yahoo.com,CAMP101,2024-01-08 08:34:14,,,Yes,Yes
EMAIL1468,user29@yahoo.com,CAMP102,2024-01-27 12:50:20,,,,No
EMAIL1826,user2@company.com,CAMP102,2024-01-12 19:31:18,,,,Yes
EMAIL1379,user2@company.com,CAMP103,2024-01-29 10:16:52,,,Yes,Yes
EMAIL1673,user2@gmail.com,CAMP101,2024-01-01 17:33:56,,,Yes,No
EMAIL1160,user2@outlook.com,CAMP101,2024-01-01 17:56:28,2024-01-01 17:56:28,,No,No
EMAIL1168,user2@yahoo.com,CAMP103,2024-01-16 11:57:07,,,Yes,No
EMAIL1550,user30@company.com,CAMP102,2024-01-10 21:42:04,2024-01-10 21:42:04,2024-01-10 21:42:04,No,Yes
EMAIL1359,user30@company.com,CAMP103,2024-01-13 14:37:54,2024-01-13 14:37:54,2024-01-13 14:37:54,,No
EMAIL1229,user30@company.com,CAMP103,2024-01-15 03:23:05,,,Yes,Yes
EMAIL1090,user30@gmail.com,CAMP102,2024-01-23 06:38:29,2024-01-23 06:38:29,,No,No
EMAIL1267,user30@outlook.com,CAMP101,2024-01-28 20:32:49,,,,Yes
EMAIL1404,user31@company.com,CAMP101,2024-01-11 08:20:16,2024-01-11 08:20:16,2024-01-11 08:20:16,Yes,No
EMAIL1487,user31@company.com,CAMP102,2024-01-13 16:16:12,,,No,Yes
EMAIL1892,user31@company.com,CAMP102,2024-01-21 06:01:16,,,No,No
EMAIL1574,user31@gmail.com,CAMP101,2024-01-17 19:47:47,,,Yes,Yes
EMAIL1762,user31@outlook.com,CAMP102,2024-01-08 10:57:35,,,No,No
EMAIL1681,user31@outlook.com,CAMP102,2024-01-12 06:05:34,2024-01-12 06:05:34,,,Yes
EMAIL1384,user31@yahoo.com,CAMP103,2024-01-08 12:34:58,2024-01-08 12:34:58,2024-01-08 12:34:58,Yes,Yes
EMAIL1230,user31@yahoo.com,CAMP103,2024-01-20 13:53:06,2024-01-20 13:53:06,,Yes,Yes
EMAIL1949,user32@company.com,CAMP101,2024-01-17 00:01:03,,,Yes,No
EMAIL1108,user32@gmail.com,CAMP101,2024-01-18 13:48:53,,,,Yes
EMAIL1984,user32@gmail.com,CAMP102,2024-01-16 06:25:03,2024-01-16 06:25:03,2024-01-16 06:25:03,No,No
EMAIL1753,user32@gmail.com,CAMP103,2024-01-26 20:17:45,,,,Yes
EMAIL1589,user32@outlook.com,CAMP102,2024-01-30 22:47:10,,,Yes,Yes
EMAIL1499,user33@company.com,CAMP101,2024-01-02 02:17:29,,,,No
EMAIL1423,user34@gmail.com,CAMP102,2024-01-05 05:02:56,2024-01-05 05:02:56,,Yes,Yes
EMAIL1524,user34@outlook.com,CAMP101,2024-01-11 03:08:16,2024-01-11 03:08:16,,,No
EMAIL1098,user34@outlook.com,CAMP102,2024-01-13 21:52:08,,,Yes,No
EMAIL1157,user34@yahoo.com,CAMP102,2024-01-23 12:57:48,,,Yes,Yes
EMAIL1733,user36@gmail.com,CAMP101,2024-01-14 02:06:00,,,Yes,No
EMAIL1152,user36@gmail.com,CAMP101,2024-01-18 19:26:08,,,No,No
EMAIL1426,user36@outlook.com,CAMP102,2024-01-07 19:12:20,,,No,No
EMAIL1441,user36@outlook.com,CAMP103,2024-01-04 03:12:48,2024-01-04 03:12:48,,Yes,No
EMAIL1192,user36@yahoo.com,CAMP102,2024-01-19 20:43:46,,,No,No
EMAIL1903,user36@yahoo.com,CAMP103,2024-01-08 02:44:08,,,,Yes
EMAIL1144,user36@yahoo.com,CAMP103,2024-01-12 23:14:40,,,,No
EMAIL1475,user37@company.com,CAMP101,2024-01-02 08:42:25,2024-01-02 08:42:25,2024-01-02 08:42:25,Yes,Yes
EMAIL1946,user37@gmail.com,CAMP103,2024-01-19 18:59:44,,,Yes,Yes
EMAIL1597,user37@gmail.com,CAMP103,2024-01-23 16:31:53,,,Yes,Yes
EMAIL1236,user37@outlook.com,CAMP101,2024-01-27 05:32:22,2024-01-27 05:32:22,,Yes,Yes
EMAIL1345,user37@yahoo.com,CAMP102,2024-01-25 21:50:18,,,,No
EMAIL1263,user38@gmail.com,CAMP103,2024-01-20 14:11:18,2024-01-20 14:11:18,2024-01-20 14:11:18,Yes,No
EMAIL1323,user38@outlook.com,CAMP101,2024-01-19 06:14:21,2024-01-19 06:14:21,2024-01-19 06:14:21,,No
EMAIL1304,user38@outlook.com,CAMP103,2024-01-23 06:41:53,2024-01-23 06:41:53,2024-01-23 06:41:53,,No
EMAIL1500,user38@yahoo.com,CAMP101,2024-01-18 16:11:48,,,No,No
EMAIL1156,user39@company.com,CAMP101,2024-01-11 15:09:51,2024-01-11 15:09:51,2024-01-11 15:09:51,Yes,Yes
EMAIL1990,user39@company.com,CAMP102,2024-01-08 01:43:03,,,Yes,No
EMAIL1755,user39@company.com,CAMP102,2024-01-13 14:00:20,,,No,No
EMAIL1735,user39@company.com,CAMP103,2024-01-23 07:53:50,2024-01-23 07:53:50,,Yes,Yes
EMAIL1937,user39@gmail.com,CAMP101,2024-01-21 22:58:01,,,Yes,Yes
EMAIL1863,user39@gmail.com,CAMP103,2024-01-01 08:10:13,,,No,No
EMAIL1238,user39@gmail.com,CAMP103,2024-01-12 15:05:30,2024-01-12 15:05:30,2024-01-12 15:05:30,Yes,No
EMAIL1515,user39@outlook.com,CAMP101,2024-01-09 05:27:52,,,,No
EMAIL1196,user39@yahoo.com,CAMP103,2024-01-26 18:43:19,,,Yes,Yes
EMAIL1992,user39@yahoo.com,CAMP103,2024-01-27 15:29:03,,,Yes,No
EMAIL1178,user3@company.com,CAMP101,2024-01-28 11:18:08,,,No,No
EMAIL1930,user3@gmail.com,CAMP103,2024-01-01 01:41:07,2024-01-01 01:41:07,,Yes,Yes
EMAIL1866,user3@gmail.com,CAMP103,2024-01-13 11:16:09,,,No,No
EMAIL1291,user3@outlook.com,CAMP101,2024-01-01 22:02:25,,,,No
EMAIL1770,user3@outlook.com,CAMP103,2024-01-15 22:01:23,,,,No
EMAIL1265,user40@company.com,CAMP103,2024-01-23 22:50:24,,,Yes,No
EMAIL1781,user40@gmail.com,CAMP102,2024-01-07 20:14:33,,,Yes,No
EMAIL1667,user40@outlook.com,CAMP101,2024-01-01 00:51:57,,,Yes,No
EMAIL1724,user41@company.com,CAMP102,2024-01-08 23:06:53,,,,No
EMAIL1772,user41@gmail.com,CAMP101,2024-01-05 23:39:46,,,Yes,No
EMAIL1604,user41@gmail.com,CAMP103,2024-01-26 22:11:43,,,Yes,No
EMAIL1048,user41@gmail.com,CAMP103,2024-01-30 03:02:49,,,No,No
EMAIL1425,user41@outlook.com,CAMP101,2024-01-06 07:05:10,,,,Yes
EMAIL1552,user41@outlook.com,CAMP102,2024-01-04 13:02:15,,,Yes,No
EMAIL1638,user41@yahoo.com,CAMP103,2024-01-25 07:25:27,2024-01-25 07:25:27,,Yes,No
EMAIL1200,user42@company.com,CAMP101,2024-01-18 22:36:13,2024-01-18 22:36:13,2024-01-18 22:36:13,No,Yes
EMAIL1906,user42@company.com,CAMP102,2024-01-26 19:52:21,,,No,No
EMAIL1662,user42@outlook.com,CAMP102,2024-01-05 23:57:00,2024-01-05 23:57:00,2024-01-05 23:57:00,Yes,Yes
EMAIL1440,user42@yahoo.com,CAMP102,2024-01-25 04:42:23,,,,No
EMAIL1646,user42@yahoo.com,CAMP103,2024-01-11 02:53:55,,,Yes,Yes
EMAIL1460,user42@yahoo.com,CAMP103,2024-01-19 03:36:39,,,No,No
EMAIL1728,user43@company.com,CAMP101,2024-01-23 02:51:03,,,No,Yes
EMAIL1787,user43@gmail.com,CAMP101,2024-01-19 00:16:35,2024-01-19 00:16:35,,,Yes
EMAIL1169,user43@gmail.com,CAMP102,2024-01-16 22:18:19,,,Yes,Yes
EMAIL1368,user43@outlook.com,CAMP102,2024-01-12 13:08:43,2024-01-12 13:08:43,2024-01-12 13:08:43,Yes,Yes
EMAIL1410,user43@yahoo.com,CAMP101,2024-01-23 03:47:05,2024-01-23 03:47:05,2024-01-23 03:47:05,Yes,No
EMAIL1297,user44@company.com,CAMP103,2024-01-26 00:45:26,2024-01-26 00:45:26,2024-01-26 00:45:26,No,Yes
EMAIL1687,user44@gmail.com,CAMP103,2024-01-16 06:07:27,,,Yes,Yes
EMAIL1858,user44@outlook.com,CAMP103,2024-01-26 17:39:18,,,No,No
EMAIL1094,user45@company.com,CAMP103,2024-01-16 11:29:14,,,No,Yes
EMAIL1421,user46@company.com,CAMP102,2024-01-30 02:10:42,2024-01-30 02:10:42,2024-01-30 02:10:42,No,Yes
EMAIL1793,user46@company.com,CAMP103,2024-01-05 19:56:13,,,Yes,No
EMAIL1183,user46@company.com,CAMP103,2024-01-19 09:36:52,,,,No
EMAIL1164,user46@company.com,CAMP103,2024-01-26 06:22:05,,,,Yes
EMAIL1521,user46@gmail.com,CAMP102,2024-01-17 00:03:58,2024-01-17 00:03:58,2024-01-17 00:03:58,,No
EMAIL1344,user46@outlook.com,CAMP103,2024-01-16 22:05:26,,,Yes,No
EMAIL1965,user46@yahoo.com,CAMP102,2024-01-01 14:15:35,2024-01-01 14:15:35,2024-01-01 14:15:35,Yes,No
EMAIL1850,user46@yahoo.com,CAMP102,2024-01-28 00:24:43,2024-01-28 00:24:43,2024-01-28 00:24:43,Yes,Yes
EMAIL1126,user47@company.com,CAMP101,2024-01-05 05:46:05,,,Yes,Yes
EMAIL1417,user47@company.com,CAMP102,2024-01-16 11:05:55,,,Yes,No
EMAIL1272,user47@outlook.com,CAMP102,2024-01-14 13:54:51,,,Yes,No
EMAIL1309,user47@yahoo.com,CAMP101,2024-01-04 14:30:15,,,No,Yes
EMAIL1314,user47@yahoo.com,CAMP101,2024-01-15 23:50:55,2024-01-15 23:50:55,2024-01-15 23:50:55,No,Yes
EMAIL1734,user48@gmail.com,CAMP101,2024-01-16 08:52:13,2024-01-16 08:52:13,,,Yes
EMAIL1595,user48@outlook.com,CAMP101,2024-01-13 02:21:38,,,,Yes
EMAIL1695,user48@outlook.com,CAMP101,2024-01-28 15:27:48,2024-01-28 15:27:48,2024-01-28 15:27:48,Yes,Yes
EMAIL1091,user48@yahoo.com,CAMP102,2024-01-23 03:14:28,2024-01-23 03:14:28,,Yes,No
EMAIL1100,user49@company.com,CAMP101,2024-01-07 21:40:50,,,No,No
EMAIL1044,user49@gmail.com,CAMP101,2024-01-27 00:12:07,,,,No
EMAIL1783,user49@gmail.com,CAMP103,2024-01-02 21:36:21,,,Yes,No
EMAIL1856,user49@gmail.com,CAMP103,2024-01-21 12:46:54,,,No,No
EMAIL1997,user4@outlook.com,CAMP101,2024-01-30 16:13:13,,,,Yes
EMAIL1894,user4@outlook.com,CAMP103,2024-01-08 12:51:51,,,,No
EMAIL1725,user4@outlook.com,CAMP103,2024-01-26 20:12:42,2024-01-26 20:12:42,,Yes,Yes
EMAIL1246,user50@company.com,CAMP102,2024-01-04 15:42:13,2024-01-04 15:42:13,2024-01-04 15:42:13,No,No
EMAIL1329,user50@company.com,CAMP102,2024-01-20 12:52:03,2024-01-20 12:52:03,,No,Yes
EMAIL1722,user50@outlook.com,CAMP103,2024-01-06 18:57:38,,,Yes,No
EMAIL1788,user50@yahoo.com,CAMP101,2024-01-09 19:23:00,,,Yes,Yes
EMAIL1250,user51@gmail.com,CAMP101,2024-01-26 12:09:12,,,,Yes
EMAIL1802,user51@outlook.com,CAMP103,2024-01-16 19:47:47,,,,No
EMAIL1076,user51@yahoo.com,CAMP101,2024-01-13 10:00:00,,,Yes,Yes
EMAIL1699,user51@yahoo.com,CAMP102,2024-01-10 23:20:17,,,,Yes
EMAIL1422,user51@yahoo.com,CAMP103,2024-01-18 21:35:28,,,Yes,Yes
EMAIL1812,user51@yahoo.com,CAMP103,2024-01-18 23:40:59,2024-01-18 23:40:59,,No,No
EMAIL1765,user53@company.com,CAMP101,2024-01-07 21:00:20,,,Yes,Yes
EMAIL1315,user53@gmail.com,CAMP103,2024-01-27 02:17:10,,,Yes,Yes
EMAIL1447,user53@outlook.com,CAMP102,2024-01-17 09:49:20,2024-01-17 09:49:20,,Yes,Yes
EMAIL1683,user53@outlook.com,CAMP102,2024-01-23 00:32:33,2024-01-23 00:32:33,,,Yes
EMAIL1045,user53@outlook.com,CAMP103,2024-01-13 03:19:25,2024-01-13 03:19:25,2024-01-13 03:19:25,,No
EMAIL1503,user53@yahoo.com,CAMP102,2024-01-05 18:11:15,,,No,No
EMAIL1562,user53@yahoo.com,CAMP102,2024-01-06 20:25:58,,,Yes,No
EMAIL1220,user54@company.com,CAMP102,2024-01-04 18:33:30,,,No,Yes
EMAIL1592,user54@company.com,CAMP103,2024-01-02 05:08:14,2024-01-02 05:08:14,,,Yes
EMAIL1318,user54@company.com,CAMP103,2024-01-25 02:44:14,,,Yes,No
EMAIL1333,user54@gmail.com,CAMP101,2024-01-24 23:14:03,,,Yes,Yes
EMAIL1916,user54@yahoo.com,CAMP101,2024-01-19 19:45:04,,,No,No
EMAIL1081,user54@yahoo.com,CAMP102,2024-01-18 20:12:44,,,,No
EMAIL1451,user54@yahoo.com,CAMP102,2024-01-29 01:16:14,,,No,Yes
EMAIL1431,user54@yahoo.com,CAMP103,2024-01-23 08:20:39,,,Yes,Yes
EMAIL1298,user55@company.com,CAMP102,2024-01-16 23:56:51,,,No,Yes
EMAIL1251,user55@gmail.com,CAMP102,2024-01-08 13:21:28,,,Yes,Yes
EMAIL1752,user55@gmail.com,CAMP102,2024-01-27 03:59:30,2024-01-27 03:59:30,2024-01-27 03:59:30,,Yes
EMAIL1312,user55@outlook.com,CAMP101,2024-01-07 04:40:55,,,No,No
EMAIL1408,user55@outlook.com,CAMP101,2024-01-24 00:25:49,,,Yes,No
EMAIL1488,user55@outlook.com,CAMP103,2024-01-01 18:25:44,,,Yes,No
EMAIL1629,user55@outlook.com,CAMP103,2024-01-28 17:15:27,2024-01-28 17:15:27,2024-01-28 17:15:27,Yes,No
EMAIL1579,user55@yahoo.com,CAMP103,2024-01-13 10:00:00,,,Yes,Yes
EMAIL1980,user55@yahoo.com,CAMP103,2024-01-19 12:05:49,,,Yes,Yes
EMAIL1199,user56@company.com,CAMP103,2024-01-03 17:12:44,,,Yes,No
EMAIL1028,user56@company.com,CAMP103,2024-01-12 21:21:35,,,No,No
EMAIL1378,user56@gmail.com,CAMP101,2024-01-10 08:54:00,,,No,No
EMAIL1416,user56@gmail.com,CAMP103,2024-01-02 18:07:05,,,,Yes
EMAIL1869,user56@gmail.com,CAMP103,2024-01-19 15:53:25,,,No,No
EMAIL1684,user56@outlook.com,CAMP101,2024-01-26 20:59:01,,,Yes,Yes
EMAIL1642,user57@company.com,CAMP101,2024-01-23 18:31:58,,,No,Yes
EMAIL1276,user57@company.com,CAMP103,2024-01-14 11:31:18,,,Yes,Yes
EMAIL1154,user57@gmail.com,CAMP101,2024-01-08 14:39:38,,,No,Yes
EMAIL1025,user57@gmail.com,CAMP101,2024-01-15 21:22:14,2024-01-15 21:22:14,2024-01-15 21:22:14,No,Yes
EMAIL1547,user57@gmail.com,CAMP102,2024-01-04 22:25:34,,,No,Yes
EMAIL1789,user57@gmail.com,CAMP102,2024-01-07 03:17:28,,,No,No
EMAIL1880,user57@yahoo.com,CAMP101,2024-01-17 17:18:21,2024-01-17 17:18:21,,Yes,Yes
EMAIL1925,user58@outlook.com,CAMP102,2024-01-28 11:17:15,,,No,Yes
EMAIL1644,user58@outlook.com,CAMP102,2024-01-29 20:09:53,,,No,Yes
EMAIL1226,user58@outlook.com,CAMP103,2024-01-13 22:53:50,2024-01-13 22:53:50,,,No
EMAIL1933,user58@yahoo.com,CAMP101,2024-01-19 10:01:22,2024-01-19 10:01:22,2024-01-19 10:01:22,Yes,No
EMAIL1637,user59@company.com,CAMP102,2024-01-04 04:53:25,,,Yes,No
EMAIL1889,user59@company.com,CAMP103,2024-01-13 01:26:42,,,Yes,Yes
EMAIL1032,user59@outlook.com,CAMP101,2024-01-23 02:51:10,,,Yes,No
EMAIL1721,user59@outlook.com,CAMP102,2024-01-25 05:54:33,,,No,Yes
EMAIL1225,user59@outlook.com,CAMP103,2024-01-14 02:31:44,,,,Yes
EMAIL1332,user59@yahoo.com,CAMP101,2024-01-24 07:53:45,,,Yes,Yes
EMAIL1224,user5@company.com,CAMP101,2024-01-02 19:01:00,,,Yes,Yes
EMAIL1107,user5@company.com,CAMP103,2024-01-23 02:58:54,,,No,No
EMAIL1700,user5@gmail.com,CAMP103,2024-01-02 20:10:30,,,Yes,Yes
EMAIL1964,user5@yahoo.com,CAMP101,2024-01-26 04:21:08,,,No,Yes
EMAIL1121,user5@yahoo.com,CAMP101,2024-01-27 21:58:44,2024-01-27 21:58:44,,No,Yes
EMAIL1711,user60@company.com,CAMP101,2024-01-05 09:12:34,,,,Yes
EMAIL1610,user60@company.com,CAMP101,2024-01-19 20:36:29,2024-01-19 20:36:29,2024-01-19 20:36:29,Yes,Yes
EMAIL1575,user60@gmail.com,CAMP101,2024-01-23 19:18:16,,,Yes,No
EMAIL1845,user60@outlook.com,CAMP101,2024-01-07 13:25:13,,,,No
EMAIL1358,user60@outlook.com,CAMP101,2024-01-16 00:07:08,2024-01-16 00:07:08,,,No
EMAIL1005,user60@yahoo.com,CAMP102,2024-01-05 03:27:00,,,Yes,No
EMAIL1908,user60@yahoo.com,CAMP103,2024-01-26 08:00:33,,,,No
EMAIL1928,user61@company.com,CAMP103,2024-01-28 12:20:55,,,No,No
EMAIL1367,user61@gmail.com,CAMP103,2024-01-08 20:30:12,,,,Yes
EMAIL1502,user62@company.com,CAMP101,2024-01-25 15:19:09,,,,Yes
EMAIL1740,user62@company.com,CAMP101,2024-01-25 17:34:35,,,No,Yes
EMAIL1119,user62@company.com,CAMP103,2024-01-04 06:45:25,,,No,Yes
EMAIL1987,user62@company.com,CAMP103,2024-01-25 13:58:09,,,Yes,Yes
EMAIL1686,user62@gmail.com,CAMP103,2024-01-07 13:58:05,,,Yes,No
EMAIL1443,user62@gmail.com,CAMP103,2024-01-14 11:47:22,,,No,Yes
EMAIL1954,user62@outlook.com,CAMP101,2024-01-25 00:42:00,2024-01-25 00:42:00,,No,Yes
EMAIL1457,user62@outlook.com,CAMP102,2024-01-30 17:21:18,,,No,No
EMAIL1233,user62@outlook.com,CAMP103,2024-01-20 20:01:40,,,No,Yes
EMAIL1948,user62@yahoo.com,CAMP101,2024-01-13 05:54:07,,,,No
EMAIL1289,user63@company.com,CAMP102,2024-01-27 05:42:18,,,Yes,No
EMAIL1053,user63@company.com,CAMP103,2024-01-02 01:34:23,,,No,No
EMAIL1945,user63@company.com,CAMP103,2024-01-02 12:51:06,,,Yes,No
EMAIL1895,user63@company.com,CAMP103,2024-01-08 20:33:42,,,Yes,Yes
EMAIL1493,user63@company.com,CAMP103,2024-01-09 04:34:53,,,Yes,Yes
EMAIL1070,user63@gmail.com,CAMP103,2024-01-03 01:03:39,,,Yes,No
EMAIL1452,user63@outlook.com,CAMP101,2024-01-04 09:28:09,2024-01-04 09:28:09,2024-01-04 09:28:09,No,Yes
EMAIL1635,user64@gmail.com,CAMP102,2024-01-03 11:49:20,,,Yes,No
EMAIL1639,user64@outlook.com,CAMP101,2024-01-01 20:49:19,2024-01-01 20:49:19,,Yes,Yes
EMAIL1494,user64@outlook.com,CAMP102,2024-01-02 22:44:43,,,No,No
EMAIL1322,user64@outlook.com,CAMP103,2024-01-10 03:07:19,,,Yes,Yes
EMAIL1253,user65@company.com,CAMP102,2024-01-06 17:20:11,2024-01-06 17:20:11,2024-01-06 17:20:11,Yes,Yes
EMAIL1616,user65@gmail.com,CAMP103,2024-01-21 14:43:58,,,Yes,Yes
EMAIL1738,user65@outlook.com,CAMP102,2024-01-04 19:28:35,2024-01-04 19:28:35,,Yes,No
EMAIL1883,user65@yahoo.com,CAMP101,2024-01-20 12:11:17,,,No,No
EMAIL1830,user65@yahoo.com,CAMP102,2024-01-13 05:17:22,,,No,No
EMAIL1773,user65@yahoo.com,CAMP103,2024-01-19 03:26:46,,,,Yes
EMAIL1517,user66@gmail.com,CAMP103,2024-01-17 05:56:19,,,Yes,Yes
EMAIL1974,user66@yahoo.com,CAMP101,2024-01-11 19:28:07,2024-01-11 19:28:07,2024-01-11 19:28:07,Yes,Yes
EMAIL1067,user66@yahoo.com,CAMP102,2024-01-10 16:52:11,2024-01-10 16:52:11,2024-01-10 16:52:11,Yes,Yes
EMAIL1018,user66@yahoo.com,CAMP102,2024-01-15 09:28:21,,,No,Yes
EMAIL1614,user67@company.com,CAMP101,2024-01-05 08:08:03,,,Yes,Yes
EMAIL1234,user67@company.com,CAMP102,2024-01-21 14:29:52,,,Yes,Yes
EMAIL1929,user67@company.com,CAMP103,2024-01-27 03:52:13,2024-01-27 03:52:13,2024-01-27 03:52:13,Yes,No
EMAIL1204,user67@gmail.com,CAMP102,2024-01-26 12:26:05,2024-01-26 12:26:05,,,Yes
EMAIL1356,user67@gmail.com,CAMP103,2024-01-24 19:26:00,,,No,Yes
EMAIL1799,user68@outlook.com,CAMP102,2024-01-24 19:20:35,,,,Yes
EMAIL1341,user68@yahoo.com,CAMP101,2024-01-16 20:41:30,,,Yes,Yes
EMAIL1038,user68@yahoo.com,CAMP102,2024-01-13 10:00:00,,,Yes,No
EMAIL1960,user68@yahoo.com,CAMP102,2024-01-16 23:42:20,,,Yes,Yes
EMAIL1240,user69@company.com,CAMP103,2024-01-08 15:23:00,,,Yes,Yes
EMAIL1570,user69@company.com,CAMP103,2024-01-19 07:41:51,2024-01-19 07:41:51,,No,No
EMAIL1106,user69@gmail.com,CAMP102,2024-01-18 03:46:42,2024-01-18 03:46:42,,No,Yes
EMAIL1661,user69@outlook.com,CAMP101,2024-01-10 18:24:22,,,,Yes
EMAIL1215,user69@outlook.com,CAMP103,2024-01-26 04:37:45,2024-01-26 04:37:45,2024-01-26 04:37:45,Yes,No
EMAIL1995,user69@yahoo.com,CAMP102,2024-01-12 21:57:18,2024-01-12 21:57:18,,Yes,Yes
EMAIL1757,user69@yahoo.com,CAMP103,2024-01-09 05:21:59,,,Yes,No
EMAIL1921,user6@company.com,CAMP102,2024-01-01 06:12:15,,,Yes,No
EMAIL1938,user6@company.com,CAMP102,2024-01-05 00:05:41,,,No,Yes
EMAIL1785,user6@company.com,CAMP102,2024-01-23 18:53:51,2024-01-23 18:53:51,2024-01-23 18:53:51,No,Yes
EMAIL1682,user6@outlook.com,CAMP103,2024-01-01 02:01:35,,,Yes,Yes
EMAIL1153,user6@yahoo.com,CAMP101,2024-01-07 12:53:06,,,Yes,No
EMAIL1165,user70@company.com,CAMP101,2024-01-17 08:46:01,,,No,No
EMAIL1587,user70@company.com,CAMP102,2024-01-14 06:36:24,,,Yes,Yes
EMAIL1993,user70@company.com,CAMP103,2024-01-15 12:30:03,2024-01-15 12:30:03,,,No
EMAIL1463,user70@gmail.com,CAMP103,2024-01-30 12:04:20,,,No,No
EMAIL1299,user70@yahoo.com,CAMP101,2024-01-07 17:14:33,,,No,Yes
EMAIL1857,user70@yahoo.com,CAMP101,2024-01-13 01:29:34,,,No,Yes
EMAIL1901,user70@yahoo.com,CAMP102,2024-01-09 07:53:21,,,Yes,No
EMAIL1835,user70@yahoo.com,CAMP102,2024-01-12 12:26:40,2024-01-12 12:26:40,,Yes,Yes
EMAIL1530,user70@yahoo.com,CAMP102,2024-01-29 07:44:27,,,No,Yes
EMAIL1112,user70@yahoo.com,CAMP103,2024-01-01 04:25:34,2024-01-01 04:25:34,,,No
EMAIL1343,user71@company.com,CAMP102,2024-01-10 02:06:06,2024-01-10 02:06:06,,,Yes
EMAIL1194,user71@company.com,CAMP103,2024-01-12 21:35:19,,,No,No
EMAIL1346,user71@gmail.com,CAMP103,2024-01-09 05:39:34,2024-01-09 05:39:34,2024-01-09 05:39:34,,No
EMAIL2000,user71@outlook.com,CAMP101,2024-01-02 07:54:26,,,Yes,No
EMAIL1768,user71@yahoo.com,CAMP102,2024-01-09 19:10:23,,,Yes,Yes
EMAIL1720,user71@yahoo.com,CAMP103,2024-01-03 11:19:01,,,No,Yes
EMAIL1545,user72@outlook.com,CAMP103,2024-01-02 03:14:39,2024-01-02 03:14:39,,Yes,No
EMAIL1660,user72@yahoo.com,CAMP103,2024-01-06 04:56:51,,,No,Yes
EMAIL1073,user72@yahoo.com,CAMP103,2024-01-15 08:54:49,,,Yes,Yes
EMAIL1947,user73@company.com,CAMP102,2024-01-07 07:53:09,,,Yes,Yes
EMAIL1833,user73@company.com,CAMP102,2024-01-08 15:21:28,,,,No
EMAIL1677,user73@company.com,CAMP102,2024-01-09 23:44:40,,,Yes,Yes
EMAIL1249,user73@company.com,CAMP102,2024-01-30 23:33:29,,,,No
EMAIL1176,user73@company.com,CAMP103,2024-01-01 01:59:30,,,,Yes
EMAIL1023,user73@gmail.com,CAMP102,2024-01-27 09:50:14,,,Yes,No
EMAIL1015,user73@yahoo.com,CAMP102,2024-01-02 16:45:36,,,Yes,No
EMAIL1393,user73@yahoo.com,CAMP103,2024-01-20 06:17:59,,,Yes,Yes
EMAIL1868,user74@company.com,CAMP101,2024-01-13 10:00:00,2024-01-13 10:00:00,2024-01-13 10:00:00,No,Yes
EMAIL1083,user74@gmail.com,CAMP101,2024-01-18 01:52:16,2024-01-18 01:52:16,2024-01-18 01:52:16,Yes,No
EMAIL1316,user74@gmail.com,CAMP101,2024-01-19 03:11:59,,,Yes,No
EMAIL1652,user74@gmail.com,CAMP102,2024-01-05 09:53:46,,,Yes,Yes
EMAIL1017,user74@outlook.com,CAMP102,2024-01-17 07:11:43,2024-01-17 07:11:43,2024-01-17 07:11:43,No,No
EMAIL1599,user74@yahoo.com,CAMP101,2024-01-22 08:27:33,,,,No
EMAIL1300,user75@company.com,CAMP102,2024-01-29 23:52:13,2024-01-29 23:52:13,,Yes,Yes
EMAIL1301,user75@gmail.com,CAMP102,2024-01-17 11:22:47,,,Yes,No
EMAIL1198,user75@outlook.com,CAMP102,2024-01-03 00:36:37,,,Yes,Yes
EMAIL1187,user75@outlook.com,CAMP103,2024-01-22 19:19:53,,,Yes,Yes
EMAIL1020,user76@company.com,CAMP101,2024-01-15 02:55:39,2024-01-15 02:55:39,2024-01-15 02:55:39,Yes,Yes
EMAIL1175,user76@gmail.com,CAMP102,2024-01-02 15:23:16,2024-01-02 15:23:16,,No,No
EMAIL1659,user76@gmail.com,CAMP102,2024-01-08 04:13:54,2024-01-08 04:13:54,2024-01-08 04:13:54,Yes,Yes
EMAIL1537,user76@gmail.com,CAMP103,2024-01-19 19:06:05,,,No,No
EMAIL1072,user76@outlook.com,CAMP101,2024-01-23 17:50:16,,,No,No
EMAIL1490,user76@yahoo.com,CAMP101,2024-01-25 00:54:23,,,No,No
EMAIL1034,user77@outlook.com,CAMP101,2024-01-20 09:14:39,,,No,Yes
EMAIL1754,user77@outlook.com,CAMP103,2024-01-13 13:31:45,,,Yes,No
EMAIL1693,user77@outlook.com,CAMP103,2024-01-27 06:02:24,,,No,No
EMAIL1268,user77@yahoo.com,CAMP103,2024-01-10 04:13:24,2024-01-10 04:13:24,2024-01-10 04:13:24,No,No
EMAIL1657,user77@yahoo.com,CAMP103,2024-01-15 23:20:35,,,No,No
EMAIL1790,user78@company.com,CAMP101,2024-01-05 06:26:31,,,Yes,Yes
EMAIL1264,user78@company.com,CAMP102,2024-01-16 02:23:10,,,Yes,No
